id,age,sex,pair,question,speaker,type,value
66,1549,F,duckie_duck,duck_caregiver2,caregiver,diminutive,80
66,1549,F,doggy_dog,dog_caregiver2,caregiver,diminutive,50
66,1549,F,birdie_bird,bird_caregiver,caregiver,diminutive,50
66,1549,F,dolly_doll,doll_caregiver,caregiver,diminutive,90
66,1549,F,teddy_bear,bear_caregiver,caregiver,other,75
66,1549,F,blankie_blanket,blanket_caregiver,caregiver,diminutive,60
66,1549,F,potty_bathroom,bathroom_caregiver,caregiver,other,50
66,1549,F,tummy_stomach,stomach_caregiver,caregiver,other,70
66,1549,F,mommy_mom,mom_caregiver,caregiver,diminutive,50
66,1549,F,daddy_dad,dad_caregiver,caregiver,diminutive,50
66,1549,F,sissy_sister,sister_caregiver,caregiver,other,100
66,1549,F,auntie_aunt,aunt_caregiver,caregiver,diminutive,50
66,1549,F,nightnight_goodnight,goodnight_caregiver,caregiver,other,75
66,1549,F,sissy_sister,sister_child,child,other,100
66,1549,F,mousey_mouse,mouse_child,child,diminutive,100
67,1568,M,choochoo_train,train_child,child,onomatopoeia,91
67,1568,M,vroomvroom_car,car_child,child,onomatopoeia,97
67,1568,M,quackquack_duck,duck_child,child,onomatopoeia,93
67,1568,M,baabaa_sheep,sheep_child,child,onomatopoeia,100
67,1568,M,woofwoof_dog,dog_child,child,onomatopoeia,100
67,1568,M,cockadoodledoo_rooster,rooster_child,child,onomatopoeia,100
67,1568,M,kitty_cat,cat_child,child,other,53
67,1568,M,bunny_rabbit,rabbit_child,child,other,50
67,1568,M,froggy_frog,frog_child,child,diminutive,50
67,1568,M,horsey_horse,horse_child,child,diminutive,73
67,1568,M,piggy_pig,pig_child,child,diminutive,50
67,1568,M,fishy_fish,fish_child,child,diminutive,67
67,1568,M,duckie_duck,duck_child2,child,diminutive,93
67,1568,M,doggy_dog,dog_child2,child,diminutive,63
67,1568,M,birdie_bird,bird_child,child,diminutive,86
67,1568,M,dolly_doll,doll_child,child,diminutive,50
67,1568,M,teddy_bear,bear_child,child,other,50
67,1568,M,blankie_blanket,blanket_child,child,diminutive,50
67,1568,M,potty_bathroom,bathroom_child,child,other,50
67,1568,M,tummy_stomach,stomach_child,child,other,50
67,1568,M,mommy_mom,mom_child,child,diminutive,50
67,1568,M,daddy_dad,dad_child,child,diminutive,50
67,1568,M,auntie_aunt,aunt_child,child,diminutive,50
67,1568,M,nightnight_goodnight,goodnight_child,child,other,50
67,1568,M,choochoo_train,train_caregiver,caregiver,onomatopoeia,100
67,1568,M,vroomvroom_car,car_caregiver,caregiver,onomatopoeia,100
67,1568,M,quackquack_duck,duck_caregiver,caregiver,onomatopoeia,100
67,1568,M,baabaa_sheep,sheep_caregiver,caregiver,onomatopoeia,99
67,1568,M,woofwoof_dog,dog_caregiver,caregiver,onomatopoeia,98
67,1568,M,cockadoodledoo_rooster,rooster_caregiver,caregiver,onomatopoeia,98
67,1568,M,kitty_cat,cat_caregiver,caregiver,other,83
67,1568,M,bunny_rabbit,rabbit_caregiver,caregiver,other,50
67,1568,M,froggy_frog,frog_caregiver,caregiver,diminutive,85
67,1568,M,horsey_horse,horse_caregiver,caregiver,diminutive,85
67,1568,M,piggy_pig,pig_caregiver,caregiver,diminutive,68
67,1568,M,fishy_fish,fish_caregiver,caregiver,diminutive,96
67,1568,M,mousey_mouse,mouse_caregiver,caregiver,diminutive,100
67,1568,M,duckie_duck,duck_caregiver2,caregiver,diminutive,81
67,1568,M,doggy_dog,dog_caregiver2,caregiver,diminutive,50
67,1568,M,birdie_bird,bird_caregiver,caregiver,diminutive,72
67,1568,M,dolly_doll,doll_caregiver,caregiver,diminutive,50
67,1568,M,teddy_bear,bear_caregiver,caregiver,other,73
67,1568,M,blankie_blanket,blanket_caregiver,caregiver,diminutive,50
67,1568,M,potty_bathroom,bathroom_caregiver,caregiver,other,50
67,1568,M,tummy_stomach,stomach_caregiver,caregiver,other,50
67,1568,M,mommy_mom,mom_caregiver,caregiver,diminutive,50
67,1568,M,daddy_dad,dad_caregiver,caregiver,diminutive,50
67,1568,M,sissy_sister,sister_caregiver,caregiver,other,99
67,1568,M,auntie_aunt,aunt_caregiver,caregiver,diminutive,93
67,1568,M,nightnight_goodnight,goodnight_caregiver,caregiver,other,78
67,1568,M,sissy_sister,sister_child,child,other,100
67,1568,M,mousey_mouse,mouse_child,child,diminutive,100
68,1590,M,choochoo_train,train_child,child,onomatopoeia,100
68,1590,M,quackquack_duck,duck_child,child,onomatopoeia,100
68,1590,M,baabaa_sheep,sheep_child,child,onomatopoeia,100
68,1590,M,woofwoof_dog,dog_child,child,onomatopoeia,100
68,1590,M,cockadoodledoo_rooster,rooster_child,child,onomatopoeia,100
68,1590,M,kitty_cat,cat_child,child,other,100
68,1590,M,bunny_rabbit,rabbit_child,child,other,50
68,1590,M,teddy_bear,bear_child,child,other,75
68,1590,M,potty_bathroom,bathroom_child,child,other,50
68,1590,M,nightnight_goodnight,goodnight_child,child,other,20
68,1590,M,choochoo_train,train_caregiver,caregiver,onomatopoeia,100
68,1590,M,vroomvroom_car,car_caregiver,caregiver,onomatopoeia,100
68,1590,M,quackquack_duck,duck_caregiver,caregiver,onomatopoeia,100
68,1590,M,baabaa_sheep,sheep_caregiver,caregiver,onomatopoeia,100
68,1590,M,woofwoof_dog,dog_caregiver,caregiver,onomatopoeia,100
68,1590,M,cockadoodledoo_rooster,rooster_caregiver,caregiver,onomatopoeia,100
68,1590,M,kitty_cat,cat_caregiver,caregiver,other,50
68,1590,M,bunny_rabbit,rabbit_caregiver,caregiver,other,50
68,1590,M,froggy_frog,frog_caregiver,caregiver,diminutive,100
68,1590,M,horsey_horse,horse_caregiver,caregiver,diminutive,100
68,1590,M,piggy_pig,pig_caregiver,caregiver,diminutive,100
68,1590,M,fishy_fish,fish_caregiver,caregiver,diminutive,100
68,1590,M,mousey_mouse,mouse_caregiver,caregiver,diminutive,100
68,1590,M,duckie_duck,duck_caregiver2,caregiver,diminutive,100
68,1590,M,doggy_dog,dog_caregiver2,caregiver,diminutive,100
68,1590,M,birdie_bird,bird_caregiver,caregiver,diminutive,100
68,1590,M,dolly_doll,doll_caregiver,caregiver,diminutive,100
68,1590,M,teddy_bear,bear_caregiver,caregiver,other,50
68,1590,M,blankie_blanket,blanket_caregiver,caregiver,diminutive,80
68,1590,M,potty_bathroom,bathroom_caregiver,caregiver,other,50
68,1590,M,tummy_stomach,stomach_caregiver,caregiver,other,10
68,1590,M,mommy_mom,mom_caregiver,caregiver,diminutive,100
68,1590,M,daddy_dad,dad_caregiver,caregiver,diminutive,100
68,1590,M,sissy_sister,sister_caregiver,caregiver,other,100
68,1590,M,nightnight_goodnight,goodnight_caregiver,caregiver,other,30
68,1590,M,vroomvroom_car,car_child,child,onomatopoeia,100
68,1590,M,mommy_mom,mom_child,child,diminutive,100
68,1590,M,daddy_dad,dad_child,child,diminutive,100
68,1590,M,sissy_sister,sister_child,child,other,100
68,1590,M,dolly_doll,doll_child,child,diminutive,100
68,1590,M,blankie_blanket,blanket_child,child,diminutive,100
68,1590,M,doggy_dog,dog_child2,child,diminutive,100
68,1590,M,froggy_frog,frog_child,child,diminutive,100
68,1590,M,horsey_horse,horse_child,child,diminutive,100
68,1590,M,piggy_pig,pig_child,child,diminutive,100
68,1590,M,fishy_fish,fish_child,child,diminutive,100
68,1590,M,mousey_mouse,mouse_child,child,diminutive,100
68,1590,M,duckie_duck,duck_child2,child,diminutive,100
68,1590,M,birdie_bird,bird_child,child,diminutive,100
68,1590,M,tummy_stomach,stomach_child,child,other,0
69,1591,F,choochoo_train,train_child,child,onomatopoeia,100
69,1591,F,vroomvroom_car,car_child,child,onomatopoeia,100
69,1591,F,quackquack_duck,duck_child,child,onomatopoeia,100
69,1591,F,baabaa_sheep,sheep_child,child,onomatopoeia,75
69,1591,F,woofwoof_dog,dog_child,child,onomatopoeia,100
69,1591,F,cockadoodledoo_rooster,rooster_child,child,onomatopoeia,100
69,1591,F,kitty_cat,cat_child,child,other,50
69,1591,F,bunny_rabbit,rabbit_child,child,other,50
69,1591,F,froggy_frog,frog_child,child,diminutive,50
69,1591,F,horsey_horse,horse_child,child,diminutive,50
69,1591,F,piggy_pig,pig_child,child,diminutive,50
69,1591,F,fishy_fish,fish_child,child,diminutive,50
69,1591,F,mousey_mouse,mouse_child,child,diminutive,100
69,1591,F,duckie_duck,duck_child2,child,diminutive,50
69,1591,F,doggy_dog,dog_child2,child,diminutive,100
69,1591,F,birdie_bird,bird_child,child,diminutive,50
69,1591,F,dolly_doll,doll_child,child,diminutive,100
69,1591,F,teddy_bear,bear_child,child,other,0
69,1591,F,blankie_blanket,blanket_child,child,diminutive,24
69,1591,F,potty_bathroom,bathroom_child,child,other,50
69,1591,F,tummy_stomach,stomach_child,child,other,0
69,1591,F,mommy_mom,mom_child,child,diminutive,75
69,1591,F,daddy_dad,dad_child,child,diminutive,75
69,1591,F,sissy_sister,sister_child,child,other,25
69,1591,F,auntie_aunt,aunt_child,child,diminutive,100
69,1591,F,nightnight_goodnight,goodnight_child,child,other,100
69,1591,F,choochoo_train,train_caregiver,caregiver,onomatopoeia,100
69,1591,F,vroomvroom_car,car_caregiver,caregiver,onomatopoeia,100
69,1591,F,quackquack_duck,duck_caregiver,caregiver,onomatopoeia,100
69,1591,F,baabaa_sheep,sheep_caregiver,caregiver,onomatopoeia,100
69,1591,F,woofwoof_dog,dog_caregiver,caregiver,onomatopoeia,100
69,1591,F,cockadoodledoo_rooster,rooster_caregiver,caregiver,onomatopoeia,100
69,1591,F,kitty_cat,cat_caregiver,caregiver,other,50
69,1591,F,bunny_rabbit,rabbit_caregiver,caregiver,other,50
69,1591,F,froggy_frog,frog_caregiver,caregiver,diminutive,100
69,1591,F,horsey_horse,horse_caregiver,caregiver,diminutive,75
69,1591,F,piggy_pig,pig_caregiver,caregiver,diminutive,75
69,1591,F,fishy_fish,fish_caregiver,caregiver,diminutive,75
69,1591,F,mousey_mouse,mouse_caregiver,caregiver,diminutive,100
69,1591,F,duckie_duck,duck_caregiver2,caregiver,diminutive,70
69,1591,F,doggy_dog,dog_caregiver2,caregiver,diminutive,35
69,1591,F,birdie_bird,bird_caregiver,caregiver,diminutive,25
69,1591,F,dolly_doll,doll_caregiver,caregiver,diminutive,100
69,1591,F,teddy_bear,bear_caregiver,caregiver,other,50
69,1591,F,blankie_blanket,blanket_caregiver,caregiver,diminutive,50
69,1591,F,potty_bathroom,bathroom_caregiver,caregiver,other,50
69,1591,F,tummy_stomach,stomach_caregiver,caregiver,other,25
69,1591,F,mommy_mom,mom_caregiver,caregiver,diminutive,50
69,1591,F,daddy_dad,dad_caregiver,caregiver,diminutive,50
69,1591,F,sissy_sister,sister_caregiver,caregiver,other,50
69,1591,F,auntie_aunt,aunt_caregiver,caregiver,diminutive,100
69,1591,F,nightnight_goodnight,goodnight_caregiver,caregiver,other,50
70,1615,M,choochoo_train,train_child,child,onomatopoeia,92
70,1615,M,vroomvroom_car,car_child,child,onomatopoeia,95
70,1615,M,quackquack_duck,duck_child,child,onomatopoeia,94
70,1615,M,baabaa_sheep,sheep_child,child,onomatopoeia,76
70,1615,M,woofwoof_dog,dog_child,child,onomatopoeia,77
70,1615,M,cockadoodledoo_rooster,rooster_child,child,onomatopoeia,64
70,1615,M,kitty_cat,cat_child,child,other,87
70,1615,M,bunny_rabbit,rabbit_child,child,other,50
70,1615,M,piggy_pig,pig_child,child,diminutive,97
70,1615,M,fishy_fish,fish_child,child,diminutive,63
70,1615,M,duckie_duck,duck_child2,child,diminutive,69
70,1615,M,doggy_dog,dog_child2,child,diminutive,74
70,1615,M,birdie_bird,bird_child,child,diminutive,65
70,1615,M,teddy_bear,bear_child,child,other,83
70,1615,M,blankie_blanket,blanket_child,child,diminutive,71
70,1615,M,potty_bathroom,bathroom_child,child,other,29
70,1615,M,tummy_stomach,stomach_child,child,other,22
70,1615,M,mommy_mom,mom_child,child,diminutive,25
70,1615,M,daddy_dad,dad_child,child,diminutive,26
70,1615,M,auntie_aunt,aunt_child,child,diminutive,95
70,1615,M,nightnight_goodnight,goodnight_child,child,other,75
70,1615,M,choochoo_train,train_caregiver,caregiver,onomatopoeia,100
70,1615,M,vroomvroom_car,car_caregiver,caregiver,onomatopoeia,100
70,1615,M,quackquack_duck,duck_caregiver,caregiver,onomatopoeia,100
70,1615,M,baabaa_sheep,sheep_caregiver,caregiver,onomatopoeia,82
70,1615,M,woofwoof_dog,dog_caregiver,caregiver,onomatopoeia,79
70,1615,M,cockadoodledoo_rooster,rooster_caregiver,caregiver,onomatopoeia,81
70,1615,M,kitty_cat,cat_caregiver,caregiver,other,63
70,1615,M,bunny_rabbit,rabbit_caregiver,caregiver,other,43
70,1615,M,froggy_frog,frog_caregiver,caregiver,diminutive,89
70,1615,M,horsey_horse,horse_caregiver,caregiver,diminutive,100
70,1615,M,piggy_pig,pig_caregiver,caregiver,diminutive,66
70,1615,M,fishy_fish,fish_caregiver,caregiver,diminutive,80
70,1615,M,mousey_mouse,mouse_caregiver,caregiver,diminutive,100
70,1615,M,duckie_duck,duck_caregiver2,caregiver,diminutive,86
70,1615,M,doggy_dog,dog_caregiver2,caregiver,diminutive,71
70,1615,M,birdie_bird,bird_caregiver,caregiver,diminutive,73
70,1615,M,dolly_doll,doll_caregiver,caregiver,diminutive,100
70,1615,M,teddy_bear,bear_caregiver,caregiver,other,63
70,1615,M,blankie_blanket,blanket_caregiver,caregiver,diminutive,100
70,1615,M,potty_bathroom,bathroom_caregiver,caregiver,other,45
70,1615,M,tummy_stomach,stomach_caregiver,caregiver,other,38
70,1615,M,mommy_mom,mom_caregiver,caregiver,diminutive,43
70,1615,M,daddy_dad,dad_caregiver,caregiver,diminutive,39
70,1615,M,sissy_sister,sister_caregiver,caregiver,other,100
70,1615,M,auntie_aunt,aunt_caregiver,caregiver,diminutive,95
70,1615,M,nightnight_goodnight,goodnight_caregiver,caregiver,other,86
70,1615,M,sissy_sister,sister_child,child,other,100
70,1615,M,dolly_doll,doll_child,child,diminutive,100
70,1615,M,froggy_frog,frog_child,child,diminutive,100
70,1615,M,horsey_horse,horse_child,child,diminutive,100
70,1615,M,mousey_mouse,mouse_child,child,diminutive,100
71,1623,F,choochoo_train,train_child,child,onomatopoeia,100
71,1623,F,vroomvroom_car,car_child,child,onomatopoeia,100
71,1623,F,quackquack_duck,duck_child,child,onomatopoeia,100
71,1623,F,baabaa_sheep,sheep_child,child,onomatopoeia,100
71,1623,F,woofwoof_dog,dog_child,child,onomatopoeia,100
71,1623,F,cockadoodledoo_rooster,rooster_child,child,onomatopoeia,100
71,1623,F,kitty_cat,cat_child,child,other,50
71,1623,F,bunny_rabbit,rabbit_child,child,other,50
71,1623,F,froggy_frog,frog_child,child,diminutive,100
71,1623,F,horsey_horse,horse_child,child,diminutive,100
71,1623,F,piggy_pig,pig_child,child,diminutive,100
71,1623,F,fishy_fish,fish_child,child,diminutive,100
71,1623,F,mousey_mouse,mouse_child,child,diminutive,100
71,1623,F,duckie_duck,duck_child2,child,diminutive,50
71,1623,F,doggy_dog,dog_child2,child,diminutive,50
71,1623,F,birdie_bird,bird_child,child,diminutive,50
71,1623,F,dolly_doll,doll_child,child,diminutive,50
71,1623,F,teddy_bear,bear_child,child,other,50
71,1623,F,blankie_blanket,blanket_child,child,diminutive,50
71,1623,F,potty_bathroom,bathroom_child,child,other,50
71,1623,F,mommy_mom,mom_child,child,diminutive,50
71,1623,F,daddy_dad,dad_child,child,diminutive,50
71,1623,F,sissy_sister,sister_child,child,other,50
71,1623,F,nightnight_goodnight,goodnight_child,child,other,100
71,1623,F,choochoo_train,train_caregiver,caregiver,onomatopoeia,100
71,1623,F,vroomvroom_car,car_caregiver,caregiver,onomatopoeia,100
71,1623,F,quackquack_duck,duck_caregiver,caregiver,onomatopoeia,100
71,1623,F,baabaa_sheep,sheep_caregiver,caregiver,onomatopoeia,100
71,1623,F,woofwoof_dog,dog_caregiver,caregiver,onomatopoeia,100
71,1623,F,cockadoodledoo_rooster,rooster_caregiver,caregiver,onomatopoeia,100
71,1623,F,kitty_cat,cat_caregiver,caregiver,other,50
71,1623,F,bunny_rabbit,rabbit_caregiver,caregiver,other,50
71,1623,F,froggy_frog,frog_caregiver,caregiver,diminutive,100
71,1623,F,horsey_horse,horse_caregiver,caregiver,diminutive,100
71,1623,F,piggy_pig,pig_caregiver,caregiver,diminutive,100
71,1623,F,fishy_fish,fish_caregiver,caregiver,diminutive,100
71,1623,F,mousey_mouse,mouse_caregiver,caregiver,diminutive,100
71,1623,F,duckie_duck,duck_caregiver2,caregiver,diminutive,94
71,1623,F,doggy_dog,dog_caregiver2,caregiver,diminutive,100
71,1623,F,birdie_bird,bird_caregiver,caregiver,diminutive,100
71,1623,F,dolly_doll,doll_caregiver,caregiver,diminutive,94
71,1623,F,teddy_bear,bear_caregiver,caregiver,other,50
71,1623,F,blankie_blanket,blanket_caregiver,caregiver,diminutive,50
71,1623,F,potty_bathroom,bathroom_caregiver,caregiver,other,50
71,1623,F,tummy_stomach,stomach_caregiver,caregiver,other,0
71,1623,F,mommy_mom,mom_caregiver,caregiver,diminutive,50
71,1623,F,daddy_dad,dad_caregiver,caregiver,diminutive,50
71,1623,F,sissy_sister,sister_caregiver,caregiver,other,50
71,1623,F,auntie_aunt,aunt_caregiver,caregiver,diminutive,100
71,1623,F,nightnight_goodnight,goodnight_caregiver,caregiver,other,100
71,1623,F,auntie_aunt,aunt_child,child,diminutive,100
71,1623,F,tummy_stomach,stomach_child,child,other,0
72,1645,F,choochoo_train,train_child,child,onomatopoeia,100
72,1645,F,vroomvroom_car,car_child,child,onomatopoeia,100
72,1645,F,quackquack_duck,duck_child,child,onomatopoeia,100
72,1645,F,baabaa_sheep,sheep_child,child,onomatopoeia,100
72,1645,F,woofwoof_dog,dog_child,child,onomatopoeia,100
72,1645,F,cockadoodledoo_rooster,rooster_child,child,onomatopoeia,100
72,1645,F,kitty_cat,cat_child,child,other,100
72,1645,F,bunny_rabbit,rabbit_child,child,other,50
72,1645,F,froggy_frog,frog_child,child,diminutive,100
72,1645,F,horsey_horse,horse_child,child,diminutive,100
72,1645,F,piggy_pig,pig_child,child,diminutive,100
72,1645,F,fishy_fish,fish_child,child,diminutive,100
72,1645,F,mousey_mouse,mouse_child,child,diminutive,100
72,1645,F,duckie_duck,duck_child2,child,diminutive,100
72,1645,F,doggy_dog,dog_child2,child,diminutive,100
72,1645,F,birdie_bird,bird_child,child,diminutive,100
72,1645,F,dolly_doll,doll_child,child,diminutive,100
72,1645,F,teddy_bear,bear_child,child,other,100
72,1645,F,blankie_blanket,blanket_child,child,diminutive,100
72,1645,F,potty_bathroom,bathroom_child,child,other,50
72,1645,F,tummy_stomach,stomach_child,child,other,100
72,1645,F,mommy_mom,mom_child,child,diminutive,54
72,1645,F,daddy_dad,dad_child,child,diminutive,50
72,1645,F,sissy_sister,sister_child,child,other,100
72,1645,F,auntie_aunt,aunt_child,child,diminutive,100
72,1645,F,nightnight_goodnight,goodnight_child,child,other,100
72,1645,F,choochoo_train,train_caregiver,caregiver,onomatopoeia,100
72,1645,F,vroomvroom_car,car_caregiver,caregiver,onomatopoeia,100
72,1645,F,quackquack_duck,duck_caregiver,caregiver,onomatopoeia,100
72,1645,F,baabaa_sheep,sheep_caregiver,caregiver,onomatopoeia,100
72,1645,F,woofwoof_dog,dog_caregiver,caregiver,onomatopoeia,100
72,1645,F,cockadoodledoo_rooster,rooster_caregiver,caregiver,onomatopoeia,100
72,1645,F,kitty_cat,cat_caregiver,caregiver,other,100
72,1645,F,bunny_rabbit,rabbit_caregiver,caregiver,other,50
72,1645,F,froggy_frog,frog_caregiver,caregiver,diminutive,100
72,1645,F,horsey_horse,horse_caregiver,caregiver,diminutive,100
72,1645,F,piggy_pig,pig_caregiver,caregiver,diminutive,100
72,1645,F,fishy_fish,fish_caregiver,caregiver,diminutive,100
72,1645,F,mousey_mouse,mouse_caregiver,caregiver,diminutive,100
72,1645,F,duckie_duck,duck_caregiver2,caregiver,diminutive,100
72,1645,F,doggy_dog,dog_caregiver2,caregiver,diminutive,100
72,1645,F,birdie_bird,bird_caregiver,caregiver,diminutive,100
72,1645,F,dolly_doll,doll_caregiver,caregiver,diminutive,100
72,1645,F,teddy_bear,bear_caregiver,caregiver,other,100
72,1645,F,blankie_blanket,blanket_caregiver,caregiver,diminutive,100
72,1645,F,potty_bathroom,bathroom_caregiver,caregiver,other,50
72,1645,F,tummy_stomach,stomach_caregiver,caregiver,other,100
72,1645,F,mommy_mom,mom_caregiver,caregiver,diminutive,55
72,1645,F,daddy_dad,dad_caregiver,caregiver,diminutive,50
72,1645,F,sissy_sister,sister_caregiver,caregiver,other,100
72,1645,F,auntie_aunt,aunt_caregiver,caregiver,diminutive,100
72,1645,F,nightnight_goodnight,goodnight_caregiver,caregiver,other,100
73,1664,F,choochoo_train,train_child,child,onomatopoeia,90
73,1664,F,vroomvroom_car,car_child,child,onomatopoeia,100
73,1664,F,quackquack_duck,duck_child,child,onomatopoeia,100
73,1664,F,baabaa_sheep,sheep_child,child,onomatopoeia,100
73,1664,F,woofwoof_dog,dog_child,child,onomatopoeia,100
73,1664,F,cockadoodledoo_rooster,rooster_child,child,onomatopoeia,100
73,1664,F,kitty_cat,cat_child,child,other,35
73,1664,F,bunny_rabbit,rabbit_child,child,other,26
73,1664,F,froggy_frog,frog_child,child,diminutive,72
73,1664,F,horsey_horse,horse_child,child,diminutive,90
73,1664,F,piggy_pig,pig_child,child,diminutive,81
73,1664,F,doggy_dog,dog_child2,child,diminutive,35
73,1664,F,teddy_bear,bear_child,child,other,75
73,1664,F,choochoo_train,train_caregiver,caregiver,onomatopoeia,100
73,1664,F,vroomvroom_car,car_caregiver,caregiver,onomatopoeia,100
73,1664,F,quackquack_duck,duck_caregiver,caregiver,onomatopoeia,100
73,1664,F,baabaa_sheep,sheep_caregiver,caregiver,onomatopoeia,100
73,1664,F,woofwoof_dog,dog_caregiver,caregiver,onomatopoeia,100
73,1664,F,cockadoodledoo_rooster,rooster_caregiver,caregiver,onomatopoeia,100
73,1664,F,kitty_cat,cat_caregiver,caregiver,other,34
73,1664,F,bunny_rabbit,rabbit_caregiver,caregiver,other,81
73,1664,F,froggy_frog,frog_caregiver,caregiver,diminutive,59
73,1664,F,horsey_horse,horse_caregiver,caregiver,diminutive,100
73,1664,F,piggy_pig,pig_caregiver,caregiver,diminutive,91
73,1664,F,fishy_fish,fish_caregiver,caregiver,diminutive,93
73,1664,F,mousey_mouse,mouse_caregiver,caregiver,diminutive,100
73,1664,F,duckie_duck,duck_caregiver2,caregiver,diminutive,100
73,1664,F,doggy_dog,dog_caregiver2,caregiver,diminutive,92
73,1664,F,birdie_bird,bird_caregiver,caregiver,diminutive,100
73,1664,F,dolly_doll,doll_caregiver,caregiver,diminutive,100
73,1664,F,teddy_bear,bear_caregiver,caregiver,other,69
73,1664,F,blankie_blanket,blanket_caregiver,caregiver,diminutive,100
73,1664,F,potty_bathroom,bathroom_caregiver,caregiver,other,21
73,1664,F,tummy_stomach,stomach_caregiver,caregiver,other,9
73,1664,F,mommy_mom,mom_caregiver,caregiver,diminutive,38
73,1664,F,daddy_dad,dad_caregiver,caregiver,diminutive,100
73,1664,F,sissy_sister,sister_caregiver,caregiver,other,100
73,1664,F,auntie_aunt,aunt_caregiver,caregiver,diminutive,100
73,1664,F,nightnight_goodnight,goodnight_caregiver,caregiver,other,89
73,1664,F,mommy_mom,mom_child,child,diminutive,0
73,1664,F,daddy_dad,dad_child,child,diminutive,0
73,1664,F,sissy_sister,sister_child,child,other,100
73,1664,F,auntie_aunt,aunt_child,child,diminutive,100
73,1664,F,blankie_blanket,blanket_child,child,diminutive,100
73,1664,F,fishy_fish,fish_child,child,diminutive,100
73,1664,F,mousey_mouse,mouse_child,child,diminutive,100
73,1664,F,duckie_duck,duck_child2,child,diminutive,100
73,1664,F,birdie_bird,bird_child,child,diminutive,100
73,1664,F,nightnight_goodnight,goodnight_child,child,other,100
73,1664,F,potty_bathroom,bathroom_child,child,other,0
73,1664,F,tummy_stomach,stomach_child,child,other,0
74,1737,F,choochoo_train,train_child,child,onomatopoeia,100
74,1737,F,vroomvroom_car,car_child,child,onomatopoeia,100
74,1737,F,quackquack_duck,duck_child,child,onomatopoeia,100
74,1737,F,baabaa_sheep,sheep_child,child,onomatopoeia,100
74,1737,F,woofwoof_dog,dog_child,child,onomatopoeia,100
74,1737,F,cockadoodledoo_rooster,rooster_child,child,onomatopoeia,100
74,1737,F,kitty_cat,cat_child,child,other,100
74,1737,F,bunny_rabbit,rabbit_child,child,other,100
74,1737,F,froggy_frog,frog_child,child,diminutive,100
74,1737,F,horsey_horse,horse_child,child,diminutive,100
74,1737,F,piggy_pig,pig_child,child,diminutive,98
74,1737,F,fishy_fish,fish_child,child,diminutive,100
74,1737,F,mousey_mouse,mouse_child,child,diminutive,100
74,1737,F,duckie_duck,duck_child2,child,diminutive,100
74,1737,F,doggy_dog,dog_child2,child,diminutive,100
74,1737,F,birdie_bird,bird_child,child,diminutive,100
74,1737,F,dolly_doll,doll_child,child,diminutive,100
74,1737,F,teddy_bear,bear_child,child,other,50
74,1737,F,blankie_blanket,blanket_child,child,diminutive,50
74,1737,F,potty_bathroom,bathroom_child,child,other,100
74,1737,F,tummy_stomach,stomach_child,child,other,83
74,1737,F,mommy_mom,mom_child,child,diminutive,50
74,1737,F,daddy_dad,dad_child,child,diminutive,50
74,1737,F,sissy_sister,sister_child,child,other,100
74,1737,F,nightnight_goodnight,goodnight_child,child,other,100
74,1737,F,choochoo_train,train_caregiver,caregiver,onomatopoeia,100
74,1737,F,vroomvroom_car,car_caregiver,caregiver,onomatopoeia,100
74,1737,F,quackquack_duck,duck_caregiver,caregiver,onomatopoeia,100
74,1737,F,baabaa_sheep,sheep_caregiver,caregiver,onomatopoeia,100
74,1737,F,woofwoof_dog,dog_caregiver,caregiver,onomatopoeia,100
74,1737,F,cockadoodledoo_rooster,rooster_caregiver,caregiver,onomatopoeia,100
74,1737,F,kitty_cat,cat_caregiver,caregiver,other,100
74,1737,F,bunny_rabbit,rabbit_caregiver,caregiver,other,52
74,1737,F,froggy_frog,frog_caregiver,caregiver,diminutive,100
74,1737,F,horsey_horse,horse_caregiver,caregiver,diminutive,100
74,1737,F,piggy_pig,pig_caregiver,caregiver,diminutive,100
74,1737,F,fishy_fish,fish_caregiver,caregiver,diminutive,100
74,1737,F,mousey_mouse,mouse_caregiver,caregiver,diminutive,100
74,1737,F,duckie_duck,duck_caregiver2,caregiver,diminutive,100
74,1737,F,doggy_dog,dog_caregiver2,caregiver,diminutive,100
74,1737,F,birdie_bird,bird_caregiver,caregiver,diminutive,100
74,1737,F,dolly_doll,doll_caregiver,caregiver,diminutive,100
74,1737,F,teddy_bear,bear_caregiver,caregiver,other,89
74,1737,F,blankie_blanket,blanket_caregiver,caregiver,diminutive,96
74,1737,F,potty_bathroom,bathroom_caregiver,caregiver,other,100
74,1737,F,tummy_stomach,stomach_caregiver,caregiver,other,58
74,1737,F,mommy_mom,mom_caregiver,caregiver,diminutive,100
74,1737,F,daddy_dad,dad_caregiver,caregiver,diminutive,100
74,1737,F,sissy_sister,sister_caregiver,caregiver,other,100
74,1737,F,auntie_aunt,aunt_caregiver,caregiver,diminutive,100
74,1737,F,nightnight_goodnight,goodnight_caregiver,caregiver,other,82
74,1737,F,auntie_aunt,aunt_child,child,diminutive,100
75,1738,M,choochoo_train,train_child,child,onomatopoeia,100
75,1738,M,vroomvroom_car,car_child,child,onomatopoeia,100
75,1738,M,quackquack_duck,duck_child,child,onomatopoeia,100
75,1738,M,baabaa_sheep,sheep_child,child,onomatopoeia,100
75,1738,M,woofwoof_dog,dog_child,child,onomatopoeia,100
